date,atb3_pps,c3_pps,mid_pps,ra_pps,paint_pps
36852.0,1.043187520102927,1.1560754716981132,0.84433703860840048,1.5519465026079979,1.0219966505962954
36853.0,1.0460266102207438,1.1506607617360496,0.84104265215239993,1.5549511066649992,1.0194970560303895
36854.0,1.0462308385933272,1.150984126984127,0.84129149040826356,1.5555794183445191,1.0199531744158603
36855.0,1.0497963800904977,1.1373768352365417,0.84438299445471354,1.5511155591760737,1.021006789438651
36856.0,1.043771186440678,1.1452121212121211,0.84159804554576401,1.5530094360324775,1.0246428093645485
36857.0,1.0414912509793679,1.1429562547966232,0.84127695603736397,1.5523448647483566,1.0262605809128631
36858.0,1.0451243270956165,1.1402264150943395,0.84056846550122466,1.5506818326777931,1.0250719316100143
36859.0,1.0542468772961058,1.1441991465149359,0.84181509770534335,1.5481538461538462,1.0182576468307811
36860.0,1.0521332705439133,1.1417685950413223,0.84003631574870241,1.5496676384839649,1.0166666913534532
36861.0,1.0541567912488605,1.1297951482479784,0.83985054413542914,1.5539992455677103,1.017881081081081
36862.0,1.0513327468660656,1.1315129533678756,0.84095501370653591,1.5529021199819575,1.0184956746510425
36863.0,1.0530443974630019,1.1276851967520301,0.8434079722703639,1.5524526068413265,1.0161623380936566
36864.0,1.0522772277227721,1.1178628158844766,0.84339136176807483,1.5533513513513513,1.0162570135746607
36865.0,1.0514987714987716,1.1150714285714285,0.84360690670592964,1.5534418643641548,1.0181954232677228
36866.0,1.0491472562179234,1.1177142857142857,0.84429610189116167,1.554496757457847,1.0182067278287461
36867.0,1.044334862385321,1.1269168959823885,0.84644781015095982,1.5545385881062448,1.0227565667011376
36868.0,1.0434983127109112,1.1236210070384407,0.84666118665772305,1.556095773346678,1.025232651877628
36869.0,1.0467455405897341,1.1180803382663846,0.84716524206419574,1.5568856781112683,1.0294427771556551
36870.0,1.0460607130250617,1.1158836140888209,0.84991416357936733,1.5543578463086765,1.0286194106515274
36871.0,1.0476348547717844,1.1158674698795181,0.84961272686533729,1.5539223973425684,1.0267308878256247
36872.0,1.0463098878695209,1.1089802371541502,0.84908702559576343,1.5540047333983016,1.0253732865132006
36873.0,1.0547279920870425,1.1101819932595089,0.84888047337278105,1.552379352391275,1.0247151943462898
36874.0,1.0579720279720279,1.1003145649139134,0.84823131524008355,1.5510020353226972,1.0250076395690499
36875.0,1.0564650283553874,1.1026206896551722,0.8474654273173251,1.5508285063455907,1.023785669176585
36876.0,1.05637562528422,1.1042660753880265,0.84467838631050085,1.5509203439834285,1.0267355594610428
36877.0,1.05382714222288,1.1012904906643508,0.84494284742798853,1.5536940829855144,1.0266719121683439
36878.0,1.0523804679552391,1.1011855010660982,0.845399771254289,1.5514212683867858,1.0265905877054717
36879.0,1.0517202432667245,1.1034392523364487,0.84589252709640605,1.5512067784387957,1.0268516970105641
36880.0,1.0522537207654146,1.107298625572678,0.84516216617210693,1.5508479398107331,1.0254122718275787
36881.0,1.0479458862506903,1.1068617623282135,0.84543965377332964,1.5501935631395416,1.027618688384055
36882.0,1.0483185235816814,1.1052975570684822,0.84511750278706799,1.550301726577979,1.0284141356255969
36883.0,1.048,1.1119249706916765,0.84498918169209436,1.5495288212256606,1.0294219828032736
36885.0,1.0454385054488842,1.1135579268292684,0.84569213341724359,1.5491755643521985,1.0315266881028939
36886.0,1.0463659793814433,1.112012139605463,0.8456258625010441,1.5493137192196995,1.0335581047381546
36887.0,1.0462386706948641,1.1152112259970459,0.84679790081770479,1.5486974763734551,1.0344218323586745
36888.0,1.0456716417910448,1.1125149963423555,0.84727031124012264,1.5500457701208536,1.0344653471082359
36889.0,1.0482919442761962,1.1101141011840689,0.84819980328126843,1.5495290040681029,1.0362293247951784
36890.0,1.0486983099604459,1.1121934566145091,0.84878855543461351,1.551641897940913,1.0366049233627497
36891.0,1.0487558247903075,1.1201538461538461,0.85018845353019112,1.5520194382350081,1.0368849218538261
36892.0,1.0475153694466999,1.1219116740842177,0.84990813072486715,1.5509943918004254,1.0372676258992806
36893.0,1.0476715176715177,1.1197410562180579,0.8494464355395468,1.5506146519794122,1.0372484304932734
36894.0,1.0448509239315269,1.1247984031936129,0.85019243147916823,1.5526982449518776,1.0358275952693823
36895.0,1.0428874569492279,1.1267976577748862,0.85030550045085662,1.5537572254335259,1.0345091377091378
36896.0,1.0433757263457952,1.1291612903225807,0.85056879685826492,1.5534645308924484,1.036055987769662
36897.0,1.044225670869706,1.1280609137055837,0.84978701152656733,1.553399165881878,1.0362929953302202
36898.0,1.0489160467587673,1.1253133208255159,0.85010114002564197,1.5521763668430335,1.0353045652710373
36899.0,1.0494846008799497,1.1236605985806849,0.85059331302830155,1.55323569594918,1.0379621292157659
36900.0,1.0494536423841059,1.1184833892106065,0.85049474645647982,1.552910692040036,1.0393092132671047
36901.0,1.0515820014252266,1.1223263598326361,0.85014577352472087,1.552219557507178,1.0394180325280278
36902.0,1.0516411181244365,1.123647266313933,0.84981859184476194,1.5531984519995006,1.0385796478105034
36903.0,1.0508477423179527,1.1230703079604882,0.84941612882364359,1.5524944375772558,1.0385187861941163
36904.0,1.0519972746739341,1.115454701343241,0.8498910525143929,1.5530543390105433,1.0397789177258543
36905.0,1.0496621170182303,1.1183555181128897,0.85097073642805854,1.5526678327238033,1.0402805350070985
36906.0,1.0518749999999999,1.1183343566843429,0.8510256292764482,1.5526154574505859,1.0395000520098074
36907.0,1.0553760265756207,1.1251419249592169,0.85149822700409161,1.5537760617760619,1.0377936083672283
36908.0,1.055093873065299,1.1293484602917341,0.85204663979303297,1.5541929151970557,1.0378237923576064
36909.0,1.0600650054171181,1.1326609989373009,0.85168341232227496,1.5545584739989404,1.0373512929809605
36910.0,1.0584415121255348,1.1310489216201998,0.85269212114111648,1.5540239880059969,1.0366145546501826
36911.0,1.0606748466257667,1.131142857142857,0.85288753603136169,1.5547760345527706,1.0363761185759801
36912.0,1.0639350807151535,1.131253086419753,0.85292385176706254,1.5555482570287011,1.035924449339207
36913.0,1.0650383631713554,1.1332757306226173,0.85392181213726259,1.5550330384545947,1.0374855439642325
36914.0,1.0646589457549178,1.1314233595135545,0.85368580832090923,1.5545521790851087,1.0374154886709503
36915.0,1.0654999999999999,1.1384130757800892,0.85424646353233147,1.554670245832156,1.0379983525973164
36916.0,1.0648311837673541,1.1346194690265485,0.8535170578773752,1.5537020682920024,1.0385427276905903
36917.0,1.0637243401759531,1.1348404384896469,0.85406601395575266,1.5539660101761794,1.0389702404158545
36918.0,1.0654153251770766,1.1343331723804926,0.85464005358338913,1.5550023648764439,1.0390362245226001
36919.0,1.0670575221238938,1.1316265146115465,0.85482948721325291,1.5554080959116321,1.0381629760626541
36920.0,1.0666986927075131,1.1341134215500945,0.8545018605505551,1.5544585208571238,1.0387679979841251
36921.0,1.0669707347447075,1.1282345276872965,0.85533713752623808,1.5549755579171094,1.0372693902893331
36922.0,1.0650647348951912,1.126322372959301,0.85530422484691659,1.5546530076175467,1.0377043499601202
36923.0,1.0642622201918686,1.1260408163265307,0.85538261792810555,1.5549304979253111,1.0365044573643412
36924.0,1.0659028511087645,1.125171698963497,0.85570900360144053,1.5539761324265366,1.0361961179007908
36925.0,1.0658553857622066,1.1260954079358003,0.8560631053814427,1.5546222830410845,1.0364074245389314
36926.0,1.0657536967556831,1.1288812664907653,0.85705811467444126,1.5539076903768316,1.0366985481896098
36927.0,1.0664670702355772,1.1293664921465967,0.85692650273883353,1.5530710505012766,1.0363531890265079
36928.0,1.0649458483754513,1.132160621761658,0.85752306478980955,1.5544312733331276,1.036549528220964
36929.0,1.0658089235837571,1.1318704696547288,0.85780753439253676,1.5538831010026903,1.0368590774823905
36930.0,1.0673871331828444,1.133025727541122,0.85768555830339221,1.5539306184012067,1.0368235070241227
36935.0,1.0688091068301226,1.135320754716981,0.85771230544408628,1.553079460269865,1.0368635486927922
36936.0,1.0702093087303772,1.1401502154730145,0.85626755865019222,1.5530477676074992,1.0372688869412796
36937.0,1.0721332969134116,1.1447107843137254,0.85616297966361554,1.5530620605141074,1.0373634722071141
36938.0,1.0724467725582967,1.1444527081649152,0.85599621698786588,1.5526593215927822,1.0381439758386366
36939.0,1.0711563942983338,1.1448,0.85667773234611555,1.5527445589919815,1.0384546493617477
36940.0,1.0700610200968361,1.1457287866772401,0.85754346091455125,1.552636852130896,1.038797032011872
36941.0,1.070238547742316,1.1438509219301687,0.85722439817122054,1.5542112470535414,1.0374166570695702
36942.0,1.0720250195465206,1.1470290052559862,0.85742273931872537,1.5538543342269884,1.0371389830508475
36943.0,1.0712569886254097,1.1514509803921569,0.85705136430442841,1.5539196293129602,1.0377088564501986
36944.0,1.0717938931297708,1.1512138640259,0.85733233247585716,1.55480751584007,1.0374992151666498
36945.0,1.0720613868889732,1.1522682834406972,0.85733807566479325,1.5547338558758916,1.0375407407407407
36946.0,1.0713006914595402,1.1532669278119754,0.85753893609543297,1.554302851787388,1.037844216837372
36947.0,1.0709107737874861,1.1519155868196964,0.85755224663824214,1.5537094470841186,1.0391649952977282
36948.0,1.0707001652487911,1.1543551812522885,0.85796087000670163,1.5530309278350516,1.0394185212478506
36949.0,1.0686991279069769,1.1605614798694233,0.85777019768893181,1.5522915224238008,1.0396766255905703
36950.0,1.0700432900432899,1.1621354409915574,0.85836342482458072,1.5526408103149789,1.040502557656046
36951.0,1.0676462205332224,1.1657392850791393,0.85886089514520947,1.5530826545463832,1.0397089867252411
36952.0,1.067037037037037,1.1631334977104615,0.8591202574366219,1.5527106598984772,1.0402460486322189
36953.0,1.066961464466857,1.1621830838844414,0.85940913004693009,1.552291186585335,1.0405124624624624
36954.0,1.0665973710116394,1.1640414937759336,0.85988968967043122,1.5515618948049685,1.0422087815791927
36955.0,1.0674089161741924,1.1661736158578264,0.85984461770144294,1.5513988222829969,1.0417314182792223
36956.0,1.0670686709941921,1.1643865717192268,0.86034848559468113,1.5512166462668298,1.0413188514815155
36957.0,1.0674243880377634,1.1624873949579833,0.86012740574001123,1.5506130307218544,1.041068558951965
36958.0,1.0677590347986372,1.1637510373443984,0.8602686456400741,1.550983749580557,1.0395234693418507
36959.0,1.0677610693400168,1.1633158155676748,0.85990944121888979,1.5511591218556653,1.0393906828677757
36960.0,1.0669127516778523,1.1612389033942558,0.86053369833013971,1.5504257906395813,1.0390771403353929
36961.0,1.0660655737704918,1.1609551073519844,0.86025364436779528,1.5501644502715863,1.0390128630341318
36962.0,1.068236884802596,1.1592922182757508,0.86053026467203675,1.5504695652173912,1.0386333261029892
36963.0,1.0687100247658017,1.1581168893897924,0.86026162495076441,1.5500341939503013,1.0375439371709674
36964.0,1.0695010395010396,1.1593025250119104,0.86040372836218371,1.5499713985470829,1.0372838364375936
36965.0,1.0716116597137879,1.1585850426001894,0.86057758490433434,1.5499718411879218,1.037069651488171
36966.0,1.0724595062116686,1.1607628607277289,0.86065377080095684,1.5498071357958121,1.0376438818565401
36967.0,1.0727541119701136,1.1608078175895766,0.86087982160452214,1.5503892139631121,1.0371052289216913
36968.0,1.073115438108484,1.163222941720629,0.86167373569234462,1.5501701253066367,1.0373568656654668
36969.0,1.0718243174148687,1.1638162327718224,0.86209430118881358,1.5503242674153361,1.0375954685383573
36970.0,1.0727603078334438,1.1633042416844674,0.86238195406984641,1.5500401592370621,1.03781337259232
36971.0,1.0730895130329361,1.1629645776566757,0.86301388930957301,1.549426287397907,1.0384906781380625
36972.0,1.0740144375375977,1.164946656649136,0.8634139037433155,1.5498473791841567,1.038713393756294
36973.0,1.0757662492546214,1.1665798745894298,0.86354115634394668,1.5498632478632479,1.0389122085815972
36974.0,1.0750219438828343,1.1674699009022333,0.86272263374485603,1.5494738269825798,1.0388749851219996
36975.0,1.0745165094339624,1.1675076380728555,0.86286934836394624,1.5496810372088119,1.0385129793859129
36976.0,1.0754434638451411,1.1676488260172087,0.86306398099638792,1.5494530297635256,1.038344852451307
36977.0,1.0733519011867279,1.1705079134601424,0.86301266149870803,1.5501432526383714,1.0374342297528369
36978.0,1.0747150558336542,1.171769784172662,0.86289201154956696,1.5508497662294674,1.037740632228219
36979.0,1.0754066985645934,1.1720314960629921,0.8629528895974492,1.5506436498150433,1.0368337319840539
36980.0,1.0760441910192444,1.1711339387060158,0.8635210181403743,1.5507334014300305,1.037467453099433
36981.0,1.0752022577610536,1.1721272880878626,0.86399829429655406,1.5512231752710794,1.0360632253685758
36982.0,1.0746315789473684,1.1713802185486131,0.86386601095967408,1.5515007448564644,1.0359206482593037
36984.0,1.0753155407283848,1.1674323798944737,0.86443937567609341,1.5516327858383061,1.0358851617701748
36985.0,1.0749299258037923,1.1659541019650954,0.86441606118546843,1.551265634870499,1.0360841361025188
36986.0,1.0739175351567833,1.1648277557710696,0.86412146183837246,1.5513808534817195,1.0365550721988668
36987.0,1.0743880786303108,1.1655568536883576,0.86422597382997024,1.5517428204029149,1.0362450707298447
36988.0,1.0757096672803197,1.1663948220064726,0.86368415347994665,1.5528963931765933,1.0352227583723441
36989.0,1.0760041943688368,1.1681393168117884,0.8637240772136463,1.5526376154717778,1.0361154751260686
36990.0,1.0746452298697848,1.1671427429028389,0.8638428719283201,1.5527559848803025,1.0362223595864863
36991.0,1.0743238952103731,1.1666675514266756,0.86367057784840862,1.552889547813195,1.0360734604364896
36992.0,1.0757751106049322,1.1660678768745067,0.86387553974663622,1.5521432826816486,1.0360143784884333
36993.0,1.0767423945684815,1.165606792945787,0.86418634426372098,1.5528539805607058,1.0368607351041923
36994.0,1.0766808123673841,1.1661141594070994,0.86469989193862118,1.5524096834264431,1.0370461923638641
36995.0,1.0761914565105506,1.1686605693675125,0.86530361067503925,1.5522800088423845,1.0373237767057202
36996.0,1.0757516339869282,1.1684487130234344,0.86556538980499098,1.552542502107694,1.0373603758702288
36997.0,1.0757295147848893,1.1673646282669372,0.86543160858852519,1.5521090314373978,1.0374500747994015
36998.0,1.0751482479784367,1.1675418768920283,0.86519616284117806,1.5525422993492408,1.0374505714478934
36999.0,1.0742570247588827,1.1673212545295515,0.86539073418073209,1.5520071719290698,1.0376153670494996
37195.0,1.0657142857142856,1.1292631578947367,0.90138181818181817,1.4887673179396093,1.0291943661971832
37196.0,1.1232944606413995,1.2064817518248176,0.86097777777777784,1.4490059880239521,1.0187251336898395
37197.0,1.1444465290806753,1.2142173913043479,0.84712572944297082,1.4792727272727273,1.0163945945945947
37198.0,1.125435684647303,1.246689075630252,0.85403333333333331,1.5060404040404041,1.0369360544217687
37199.0,1.1068421052631578,1.2144761904761905,0.8269037037037037,1.5020236630383341,1.0204580516898607
37200.0,1.0834562211981567,1.1933548387096775,0.83494603174603177,1.5069295774647888,1.0359304347826086
37201.0,1.0846255506607929,1.1808123393316197,0.83650261136712745,1.508237701692247,1.0289288295365278
37202.0,1.0980628272251307,1.153032258064516,0.84222027916776399,1.5238538565629232,1.0398129516019088
37203.0,1.0976229508196722,1.177846153846154,0.84101990521327019,1.5218911729141475,1.0377675443968155
37204.0,1.0970391061452514,1.1786572934973638,0.84699126730564422,1.5212554900910553,1.0390003284072249
37205.0,1.0922501427755569,1.1694545454545455,0.8547296893432953,1.5218582442178563,1.0425114026236124
37206.0,1.1008822029576746,1.1743759398496241,0.85261917424772571,1.5224925339870738,1.0427016393442623
37207.0,1.1157831325301204,1.1527988422575977,0.84859491298527445,1.5227735161774159,1.0415368421052633
37208.0,1.114834123222749,1.1646025824964132,0.85005300887865831,1.5176236962870255,1.0349974248927039
37209.0,1.0977290836653386,1.1394362416107382,0.84832509476876417,1.5242136222910219,1.030555942947702
37210.0,1.0963917525773197,1.1427739463601534,0.84745052779732588,1.5332104787714542,1.0288837927232635
37211.0,1.091611374407583,1.1321409477521263,0.8484828160687895,1.5337079508054736,1.0271489601691928
37212.0,1.090183486238532,1.1349852774631937,0.85216380763510158,1.538446121727959,1.0232545162327225
37213.0,1.0867834070044202,1.1451180124223601,0.8586677754677754,1.5378669833729217,1.0244570048309178
37214.0,1.0785049833887044,1.1448121827411168,0.85981984594472127,1.5370559674371274,1.0233234030026495
37215.0,1.0787725040916532,1.1422364729458918,0.85894268483359393,1.5388289191123838,1.0243362318840581
37216.0,1.0842056074766355,1.1405413533834587,0.85622040384818687,1.5395000000000001,1.0212870041039672
37217.0,1.0767937608318892,1.1372404181184668,0.85833096767816541,1.534402621958906,1.0216322147651007
37218.0,1.0703157597970114,1.1376950904392764,0.85800620155038754,1.5354657398212512,1.0233861027190334
37219.0,1.0701574803149607,1.1444527081649152,0.8583555067691182,1.5388208902909219,1.0251399859121861
37220.0,1.0702499999999999,1.1395317521040551,0.85357166288605824,1.5390224781308826,1.0295971403038429
37221.0,1.0690776699029128,1.147042505592841,0.85650833475370713,1.5409789303079418,1.0262727744165947
37222.0,1.0741281138790035,1.1418623718887262,0.8556080267558529,1.541440337909187,1.027699830220713
37223.0,1.0706910661513982,1.1405730337078652,0.85681367466495462,1.5420273639404076,1.0256725189277676
37224.0,1.0773488981016801,1.1303257065948855,0.85655600030909507,1.5460005881776298,1.0255338298706391
37225.0,1.0748649798001275,1.1287430830039527,0.85754464002417463,1.5432453407244577,1.0276432807085099
37226.0,1.0763684858432498,1.1382310146777281,0.85646343381389245,1.5450469971489011,1.0292258810367332
37227.0,1.0770865214832255,1.1392685576342789,0.8531986136143076,1.5437280056081319,1.0253538136339617
37228.0,1.0720328620557891,1.141265763111373,0.85273444051184322,1.5437702528932706,1.0236041237113402
37229.0,1.0730839002267574,1.1406861143523921,0.85223451054115751,1.5444834941594716,1.0253714285714286
37230.0,1.0733589462129527,1.1334276094276095,0.85240083030617542,1.5442196796338672,1.0279758009432427
37231.0,1.0709574468085106,1.1348108108108108,0.85327714683192113,1.5446955140928942,1.0287554848966614
37232.0,1.0700559734126291,1.1287568145376803,0.8542738671632526,1.5433295250019563,1.0306874078720403
37233.0,1.0694295302013423,1.1254418125643668,0.85371044222368497,1.5444352019288727,1.0307393939393941
37234.0,1.0759695694399483,1.1208703427719822,0.85523120485408843,1.5431220715166463,1.0324524291795096
37235.0,1.075796637309848,1.1241472754050073,0.85468870811764042,1.5432302070645556,1.0331544230490808
37236.0,1.0747832301095759,1.1248771929824561,0.85491945701357475,1.543313634745461,1.0339141421392677
37237.0,1.0775537265660722,1.132235294117647,0.85652317902409836,1.5410707388892695,1.0361469839513004
37238.0,1.0823702031602709,1.1284568245125348,0.85775225875434369,1.5419535384822571,1.0363437262357416
37239.0,1.0798672174682797,1.1319234972677596,0.85691039539146374,1.543003825352856,1.0354378781820606
37240.0,1.0752254068846321,1.133717868338558,0.85772878247580231,1.5425497618127977,1.0369452282157676
37241.0,1.0755370861852214,1.1313913043478261,0.85869005085666317,1.5418165481093224,1.0385734237628736
37242.0,1.0784997944923962,1.124599315068493,0.85792234346961549,1.5426018035703333,1.0376409146791248
37243.0,1.0774631751227497,1.124599315068493,0.85823024437454642,1.5429424724602203,1.0376405832618552
37244.0,1.080237341772152,1.1235815899581592,0.85908072056817641,1.5422183613970368,1.0418933745688117
37245.0,1.0779742765273312,1.1268151774785802,0.85964362969752517,1.5447116578657227,1.0379764705882355
37246.0,1.079428208386277,1.1285619701251512,0.86030870647892421,1.5433966160022943,1.0387760137064534
37247.0,1.0757629209325272,1.1300665362035225,0.86132513759852047,1.5441033499245009,1.0361670183231539
37248.0,1.0786900346931452,1.1374137151469479,0.86344331734064428,1.5427923378319546,1.037460996878028
37250.0,1.0769156227842118,1.1378392857142858,0.86332980952784966,1.5427582938388626,1.0379037715746857
37251.0,1.0780611045828437,1.1399688773619858,0.8622530846484936,1.5424557640750669,1.0391793395427604
37252.0,1.0769959035047791,1.1379468008626887,0.86280970420979419,1.5421770416904625,1.0401573635427395
37253.0,1.0763709677419355,1.130269925611052,0.86205427135678381,1.5414650877909351,1.03927491638796
37254.0,1.0737369174837501,1.1355745568300313,0.86166432366484313,1.5409350207593417,1.0400646592709983
37255.0,1.0729573664328118,1.1328065283917035,0.86067411370722502,1.5387337468861426,1.0429820993620724
37256.0,1.0749044585987262,1.1348514190317196,0.8605350032259288,1.5377073877353935,1.0457735510359973
37257.0,1.075142917413775,1.1333023255813952,0.86083975155279502,1.5375838539163864,1.0456619119878605
37258.0,1.0751388888888889,1.1331934948556255,0.86125748637986088,1.5380766169631299,1.0463039213833507
37259.0,1.0758432059338621,1.1386744412050536,0.85972071701439912,1.5367551268845399,1.0470539008401811
37260.0,1.0747852760736196,1.1404140599806514,0.86062076821965827,1.5352645298947076,1.047878872463502
37261.0,1.0718874337698689,1.140870876531574,0.86049694932227028,1.5351943437273385,1.0468
37262.0,1.0740257711831316,1.14292387649037,0.86095063684265627,1.5347842720510094,1.0475248923644671
37263.0,1.0744250871080139,1.1486596066565811,0.86051252379139709,1.5352272228320527,1.0483457633022728
37264.0,1.074149899876037,1.1438691255205236,0.86103461210571186,1.5336964092814243,1.049872625698324
37265.0,1.0733317735142722,1.1436381674934346,0.86150204464076563,1.5351069609507642,1.0495027027027028
37266.0,1.0759249676584735,1.1438036951501154,0.86056996991039247,1.5346443858106127,1.0501639782699539
37267.0,1.075060658578856,1.1409757489300998,0.86127556543339001,1.5350333126422513,1.0499608957937359
37268.0,1.0768861846814604,1.1456517857142856,0.86108841422285032,1.5344247355573639,1.0506910505836575
37269.0,1.0792791612057668,1.1410212765957448,0.86067010698552548,1.5332417753319776,1.0491741122017397
37270.0,1.0787337916630406,1.1424924078091105,0.859890530528027,1.5328337630399427,1.0494182164392256
37271.0,1.0775286811006644,1.143774919614148,0.86001285280069473,1.5341681068342496,1.0487598620257133
37272.0,1.0773237043330501,1.1478170347003156,0.8606246776263522,1.5340188175165523,1.0488801232665639
37273.0,1.0834714679588937,1.1463965029570584,0.86032910021065301,1.5341745252502188,1.0504407766990291
37274.0,1.0812417218543047,1.1477585943468296,0.86067605263943181,1.5337976342951858,1.0509180895073336
37275.0,1.0819925026485209,1.152192288432649,0.86072597345262969,1.5337169993321957,1.052233573177064
37277.0,1.0819201717420688,1.15632421875,0.8600471346746108,1.5339400659491973,1.0527066531381359
37278.0,1.0815415758330738,1.153032258064516,0.86142876148599135,1.5346642984014212,1.0531072986994527
37279.0,1.0793552348787228,1.1565811001410435,0.86240849904052064,1.5348439273950523,1.0532111571699572
37280.0,1.0784554815263476,1.1613320981936082,0.86214910682337398,1.5358574350795688,1.054550190720577
37281.0,1.0771952131637996,1.1628761991777068,0.86252869867477733,1.5365417236662109,1.0546039430449068
37282.0,1.0761390104591648,1.1623291827031921,0.86243338185346918,1.5364087115815184,1.0547890087522898
37283.0,1.0789221165710967,1.1640267141585039,0.86365547336885917,1.5361034873641395,1.0550995143370367
37284.0,1.078642779587405,1.1636536412078151,0.86373162817735027,1.5366706109153758,1.0546389128273119
37285.0,1.0790146538655887,1.1639733806566104,0.86395373311211188,1.5368488865323437,1.0550337799485183
37286.0,1.0790745337210128,1.1635955642530986,0.86343656080958675,1.5374479190394064,1.0544623376623377
37287.0,1.0782156683325121,1.1639870382372002,0.86284883458260597,1.5371469163706815,1.0540138661158092
37288.0,1.0775693720008346,1.1644219049648412,0.86280158552698449,1.5365534687619777,1.0540667006629272
37289.0,1.0774129045557617,1.1661383647798742,0.86211625122128421,1.5371080612083925,1.0552086345381526
37290.0,1.0782223130363711,1.1649856519026824,0.86204854204957526,1.5371527564964509,1.0558841214534596
37291.0,1.076685027204944,1.1644194078947367,0.86321812970085987,1.5366414803392443,1.0562828114467799
37292.0,1.0773420260782347,1.1663005946278449,0.8629847996494473,1.5369378025614315,1.0561948267447536
37293.0,1.0761305606738616,1.1692887537993921,0.86300485699901708,1.5363663162981758,1.0571226194775489
37294.0,1.0755522971652003,1.1688400724200363,0.8638952926359813,1.5366618972071722,1.056900406406885
37299.0,1.0748784273150542,1.1734321578003586,0.86304134830402746,1.5363940068239135,1.0578860801517667
37300.0,1.0753620053441915,1.1768076697319507,0.86244847585711304,1.5368781199824844,1.0589940533909692
37301.0,1.0751454476766149,1.1779356339666538,0.86282911961810338,1.5372986217457887,1.0593057897174618
37302.0,1.0753523238380811,1.177846153846154,0.86263018515566281,1.5370535847326496,1.0593602202339987
37303.0,1.076773895359586,1.1777587578110207,0.86285720455261139,1.5371349058204651,1.0605986554431954
37304.0,1.0794589472397138,1.1771497548095058,0.86265849183262477,1.5369164838872955,1.0610989708115404
37305.0,1.0769579913085467,1.1773333333333333,0.86342924534552445,1.5361207312675118,1.0595128043032218
37306.0,1.0757132586423821,1.17966991361882,0.86356933309994754,1.5365904253856519,1.058955925498599
37307.0,1.0763045414069456,1.177343023255814,0.86455048231511256,1.535764641786979,1.0591254799301921
37308.0,1.0768355174237527,1.1763570532353469,0.86458774808093408,1.5353490502492255,1.0575096495023801
37309.0,1.0770595078820313,1.1740884955752213,0.86440011068775402,1.5356538973839844,1.0577557484195865
37310.0,1.077413047240007,1.1765928521373512,0.86494259849332122,1.5356551414458914,1.0580526539278132
37311.0,1.0786051685777853,1.1801686621551275,0.8654185119482416,1.5355721008051866,1.0573351875263379
37312.0,1.0786523139515172,1.1787945205479451,0.86599925573702707,1.534615444315095,1.0589630077697241
37313.0,1.0779509809432795,1.1785547594677586,0.86518769268764539,1.5348809805840242,1.0586258979401717
37314.0,1.0788470535813746,1.1788223350253808,0.86574836339890615,1.5345492048094351,1.0588271381578946
37315.0,1.0776714741825388,1.1795444054189663,0.86569106584021482,1.535197435185419,1.0581480404615464
37316.0,1.07719618483802,1.1789225387306348,0.8658750466858095,1.5353802250803859,1.0585697681482231
37317.0,1.0761071680121364,1.1792150271873456,0.8658293967107743,1.535887220471073,1.0584948812982069
37318.0,1.077273313972249,1.1742616088947024,0.86619599929051461,1.5359156878678191,1.0588374054914444
